Id;Name;Duration;LastRun;LastResults;Verdict;Cycle;Stage
18526;82537;55482;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18527;78194;56191;2016-01-25 20:28:00;[1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1];0;180;458
18528;82557;57504;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18529;82890;58610;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18530;82831;58228;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0];1;180;458
18531;105768;62873;2016-01-25 20:28:00;[1, 0, 0];0;180;458
18532;78092;57052;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18533;82852;56057;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18534;82934;55270;2016-01-25 20:28:00;[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18535;82477;54933;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0];0;180;458
18536;82536;58649;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18537;78265;55599;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18538;82696;55029;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18539;82539;55777;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18540;82944;55586;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18541;82694;54902;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18542;82935;58146;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18543;82555;55519;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;180;458
18544;82972;55280;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18545;82942;55429;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18546;82973;56145;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18547;82542;55659;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18548;82837;56427;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 0, 0, 1, 1];1;180;458
18549;82474;57172;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18550;78219;55928;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 1, 1, 1, 1, 1];0;180;458
18551;82692;56075;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18552;84847;56980;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0];0;180;458
18553;82541;54796;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18554;82836;54322;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18555;78090;59522;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18556;82892;57676;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18557;82685;56268;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18558;78214;56065;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 1, 0, 0, 0];1;180;458
18559;82432;56187;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;180;458
18560;82420;55796;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;180;458
18561;82835;55363;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18562;82693;54075;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18563;78085;55332;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18564;82540;56754;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18565;82475;55581;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18566;82556;56575;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;180;458
18567;78220;55226;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18568;82834;55656;2016-01-25 20:28:00;[1, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18569;82971;54856;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];1;180;458
18570;78259;56426;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18571;82943;57632;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18572;82711;56731;2016-01-25 20:28:00;[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18573;82818;55095;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18574;78096;57046;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18575;82521;56830;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18576;82915;56992;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18577;82871;58648;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18578;82732;57968;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18579;82733;56272;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18580;82952;56934;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18581;82807;58668;2016-01-25 20:28:00;[1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1];1;180;458
18582;82578;57496;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18583;82734;58928;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18584;82486;58622;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;180;458
18585;82953;55354;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18586;82872;59520;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18587;82422;55148;2016-01-25 20:28:00;[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;180;458
18588;82894;54867;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18589;82954;57815;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18590;78077;59096;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18591;82418;59461;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18592;82735;57293;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18593;102080;58284;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 1, 0];1;180;458
18594;82806;58950;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18595;82579;57514;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18596;78098;54792;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;180;458
18597;82955;56526;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18598;82923;55348;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18599;82873;58559;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18600;82450;57149;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18601;82416;58272;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18602;78291;60362;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18603;78233;57533;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18604;82731;58488;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18605;78272;55891;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18606;82724;58394;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18607;82868;58920;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18608;82975;55558;2016-01-25 20:28:00;[0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1];1;180;458
18609;82809;55805;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18610;78271;59205;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18611;82725;58425;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18612;82887;56701;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18613;82575;55517;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18614;78199;56479;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18615;82485;54539;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18616;82726;59343;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18617;101984;59444;2016-01-25 20:28:00;[1, 1, 0, 1, 1, 0, 0, 1];1;180;458
18618;82913;54599;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18619;82736;57621;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18620;82727;56948;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18621;78078;58661;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18622;82869;58741;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18623;78288;58444;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18624;82728;57607;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18625;82576;57719;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1];0;180;458
18626;82808;57248;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18627;78210;55374;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18628;82729;60053;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18629;82461;56578;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18630;82730;59687;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18631;82870;57992;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18632;78252;56140;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18633;82577;57578;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18634;82522;58512;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18635;82810;55795;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18636;78234;56234;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18637;82460;56147;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0];0;180;458
18638;82584;57295;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1];0;180;458
18639;82962;55756;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18640;102081;58075;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0];0;180;458
18641;78173;58233;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18642;78235;57310;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18643;82741;58599;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18644;82876;58570;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0];0;180;458
18645;82803;54597;2016-01-25 20:28:00;[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0];1;180;458
18646;82963;55910;2016-01-25 20:28:00;[0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1];1;180;458
18647;82425;54746;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;180;458
18648;82922;58619;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18649;82585;55203;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1];0;180;458
18650;102600;56391;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1];1;180;458
18651;78149;56856;2016-01-25 20:28:00;[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1];0;180;458
18652;82978;56409;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18653;82964;54524;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1];1;180;458
18654;82742;57082;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18655;82647;57406;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];1;180;458
18656;82586;57163;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18657;104795;60170;2016-01-25 20:28:00;[0, 0, 0, 0];0;180;458
18658;82965;55373;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18659;82802;55277;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18660;82646;57144;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18661;82743;57174;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18662;82895;55347;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18663;82587;55005;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18664;82519;56380;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;180;458
18665;84005;56263;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1];0;180;458
18666;82875;58653;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18667;82459;55209;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18668;82434;57460;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1];0;180;458
18669;82580;56740;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18670;82905;55651;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18671;82957;57870;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18672;82520;57278;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18673;78273;54746;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18674;82487;55235;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18675;82874;57215;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18676;82737;57252;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18677;82581;56050;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1];1;180;458
18678;82738;41061;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18679;101919;57613;2016-01-25 20:28:00;[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1];1;180;458
18680;82976;57115;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18681;82958;55661;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18682;82956;57232;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1];1;180;458
18683;82805;56698;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18684;82959;54847;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18685;82739;55410;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18686;82804;56057;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18687;78076;57319;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
18688;82960;58870;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18689;82982;57870;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18690;82583;59865;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1];1;180;458
18691;82740;58651;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18692;78251;58937;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18693;82488;57416;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1];0;180;458
18694;78200;56228;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18695;82961;58355;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];1;180;458
18696;78209;55956;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1];0;180;458
18697;82582;55736;2016-01-25 20:28:00;[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1];1;180;458
18698;82574;57417;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18699;78174;59629;2016-01-25 20:28:00;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];1;180;458
18700;82443;55994;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1];0;180;458
18701;82862;59098;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18702;82715;54731;2016-01-25 20:28:00;[1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];1;180;458
18703;82526;57228;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18704;82814;63251;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18705;82674;54703;2016-01-25 20:28:00;[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1];1;180;458
18706;82464;55842;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0];0;180;458
18707;78229;56277;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18708;78211;56203;2016-01-25 20:28:00;[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];0;180;458
18709;82569;56698;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18710;82716;57279;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0];0;180;458
18711;82813;61076;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18712;82927;55458;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];1;180;458
18713;82427;56490;2016-01-25 20:28:00;[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1];0;180;458
18714;104859;67805;2016-01-25 20:28:00;[0, 0, 0, 0];0;180;458
18715;78269;57451;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18716;82415;57791;2016-01-25 20:28:00;[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1];0;180;458
18717;78176;58800;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18718;82723;59713;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18719;82717;54555;2016-01-25 20:28:00;[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0];0;180;458
18720;82863;56869;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18721;102079;58653;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0];0;180;458
18722;78285;57158;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18723;82812;57383;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];0;180;458
18724;82525;55133;2016-01-25 20:28:00;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1];0;180;458
18725;78080;55577;2016-01-25 20:28:00;[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1];0;180;458
